idx,x,y,left_width,right_width,fixed_left_width,fixed_right_width,fixed_radius
194,-2.8932783400893185,0.23336997049421215,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
195,-2.9257279601622272,0.239727267518644,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
196,-2.9556992278256637,0.240831136424478,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
197,-2.989349400063185,0.24214373134464817,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
198,-3.019761907537314,0.24258719575681897,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
199,-3.0566374984152347,0.24482977148928756,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
200,-3.0934718027834456,0.24478091151197723,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
201,-3.1322582248314763,0.2526563419969158,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
202,-3.1627134784064097,0.2563393918077005,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
203,-3.1950895339220913,0.2574745274208232,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
204,-3.227851041552283,0.26176621528253063,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
205,-3.2602890244552696,0.26902885436474083,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
206,-3.288395144529571,0.26848002270592136,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
207,-3.319652057807361,0.267079476396382,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
208,-3.3426062801639356,0.273023846854408,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
209,-3.3830789334413636,0.27727994258022304,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
210,-3.421268331277722,0.2776651082079442,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
211,-3.45296599993791,0.2798103591921312,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
212,-3.480470318394927,0.2852490755596533,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
213,-3.507927005664769,0.28849139475149654,2.0000000000000004,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
